bom	presence	edge	caller	provider	verb	path	caller_path	caller_interface	leg	component	severity	rule	violation_path	old	new	category	basis	excluded
1.37.8	none	gate-clouddriver/10	gate	clouddriver	GET	/applications/{application}/clusters/{account}/{clusterName}/{cloudProvider}/{scope}/serverGroups/target/{target}	/_calls/clouddriver/applications/{name}/clusters/{account}/{cluster}/{type}/{scope}/serverGroups/target/{target}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	prim-mismatch	$.params.validateOldest	boolean	string	projection defect	parameter text binding: a boolean argument is sent as text and Spring binds any text to a String parameter; the strict lattice compares Java types (G1 decisions.md 8)	yes
1.37.8	none	gate-clouddriver/15	gate	clouddriver	GET	/applications/{application}/serverGroups	/_calls/clouddriver/applications/{name}/serverGroups	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	kind-mismatch	$.params.clusters	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.37.8	none	gate-clouddriver/16	gate	clouddriver	GET	/applications/{application}/serverGroups/{account}/{serverGroupName}/events	/_calls/clouddriver/applications/{application}/serverGroups/{account}/{serverGroupName}/events	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.region	optional string	required string	real inconsistency	declared: the provider requires params.region; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/16	gate	clouddriver	GET	/applications/{application}/serverGroups/{account}/{serverGroupName}/events	/_calls/clouddriver/applications/{application}/serverGroups/{account}/{serverGroupName}/events	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	presence-mismatch	$	array(object(open){})	<nil>	projection defect	a raw ResponseEntity has an untyped body, and the document has a contentless 200 (clouddriver-ecs EcsServerGroupController.getServerGroupEvents: raw ResponseEntity)	yes
1.37.8	none	gate-clouddriver/18	gate	clouddriver	GET	/artifacts/account/{accountName}/names	/_calls/clouddriver/artifacts/account/{accountName}/names	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.type	optional string	required string	real inconsistency	declared: the provider requires params.type; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/19	gate	clouddriver	GET	/artifacts/account/{accountName}/versions	/_calls/clouddriver/artifacts/account/{accountName}/versions	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.artifactName	optional string	required string	real inconsistency	declared: the provider requires params.artifactName; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/19	gate	clouddriver	GET	/artifacts/account/{accountName}/versions	/_calls/clouddriver/artifacts/account/{accountName}/versions	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.type	optional string	required string	real inconsistency	declared: the provider requires params.type; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/32	gate	clouddriver	GET	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params	optional object(open){expand:boolean}	required object(open){expand*:string}	projection defect	clouddriver-web CredentialsController.listAccountCredentials(@RequestParam Optional<Boolean> expand): an Optional parameter is optional in Spring and typed by its argument; the document has a required string	yes
1.37.8	none	gate-clouddriver/32	gate	clouddriver	GET	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.expand	optional boolean	required string	projection defect	clouddriver-web CredentialsController.listAccountCredentials(@RequestParam Optional<Boolean> expand): an Optional parameter is optional in Spring and typed by its argument; the document has a required string	yes
1.37.8	none	gate-clouddriver/32	gate	clouddriver	GET	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	prim-mismatch	$.params.expand	boolean	string	projection defect	clouddriver-web CredentialsController.listAccountCredentials(@RequestParam Optional<Boolean> expand): an Optional parameter is optional in Spring and typed by its argument; the document has a required string	yes
1.37.8	none	gate-clouddriver/33	gate	clouddriver	POST	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	nullable-response-widening	$	object(open){name:string, type:string}	nullable(object(open){name:string})	projection defect	"D8: the caller's field carries no nullability annotation and is projected non-nullable (""unknown""), while the provider marks it nullable (object(open){name:string, type:string} vs nullable(object(open){name:string}))"	yes
1.37.8	none	gate-clouddriver/34	gate	clouddriver	PUT	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	nullable-response-widening	$	object(open){name:string, type:string}	nullable(object(open){name:string})	projection defect	"D8: the caller's field carries no nullability annotation and is projected non-nullable (""unknown""), while the provider marks it nullable (object(open){name:string, type:string} vs nullable(object(open){name:string}))"	yes
1.37.8	none	gate-clouddriver/35	gate	clouddriver	GET	/credentials/type/{accountType}	/_calls/clouddriver/credentials/type/{type}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	nullable-response-widening	$[*]	object(open){name:string, type:string}	nullable(object(open){name:string})	projection defect	"D8: the caller's field carries no nullability annotation and is projected non-nullable (""unknown""), while the provider marks it nullable (object(open){name:string, type:string} vs nullable(object(open){name:string}))"	yes
1.37.8	none	gate-clouddriver/39	gate	clouddriver	GET	/dockerRegistry/images/tags	/_calls/clouddriver/{provider}/images/tags	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.account	optional string	required string	real inconsistency	declared: the provider requires params.account; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/39	gate	clouddriver	GET	/dockerRegistry/images/tags	/_calls/clouddriver/{provider}/images/tags	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.repository	optional string	required string	real inconsistency	declared: the provider requires params.repository; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/43	gate	clouddriver	GET	/ecs/images/find	/_calls/clouddriver/{provider}/images/find	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.q	optional string	required string	real inconsistency	declared: the provider requires params.q; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/54	gate	clouddriver	GET	/networks	/_calls/clouddriver/networks	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,array(object(open){account:string, cloudProvider:string, id:string, name:string, region:string}))	checker limitation	object against map: object(open){} vs map(string,array(object(open){account:string, cloudProvider:string, id:string, name:string, region:string})); a JSON object either way, the checker compares kinds	yes
1.37.8	none	gate-clouddriver/62	gate	clouddriver	GET	/search	/_calls/clouddriver/search	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params	optional object(open){platform:string, q:string, type:string, page:integer(int32), pageSize:integer(int32)}	required object(open){page:integer(int32), pageSize:integer(int32), platform:string, q:string, type*:array(string)}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/62	gate	clouddriver	GET	/search	/_calls/clouddriver/search	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.type	optional string	required array(string)	real inconsistency	declared: the provider requires params.type; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/62	gate	clouddriver	GET	/search	/_calls/clouddriver/search	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	kind-mismatch	$.params.type	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.37.8	none	gate-clouddriver/63	gate	clouddriver	GET	/securityGroups	/_calls/clouddriver/securityGroups	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,map(string,map(string,array(object(open){id:string, moniker:object(open){app:string, cluster:string, detail:string, sequence:integer(int32), stack:string}, name:string}))))	checker limitation	object against map: object(open){} vs map(string,map(string,map(string,array(object(open){id:string, moniker:object(open){app:string, cluster:string, detail:string, sequence:integer(int32), stack:string}, name:string})))); a JSON object either way, the checker compares kinds	yes
1.37.8	none	gate-clouddriver/64	gate	clouddriver	GET	/securityGroups/{account}/{cloudProvider}	/_calls/clouddriver/securityGroups/{account}/{type}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,array(object(open){id:string, moniker:object(open){sequence:integer(int32), stack:string, app:string, cluster:string, detail:string}, name:string}))	projection defect	same-key collision: the provider maps two handlers on GET /securityGroups/{account}/{cloudProvider} and the document keeps one (GET /securityGroups/{account}/{cloudProvider} (com.netflix.spinnaker.clouddriver.controllers.SecurityGroupController.listByAccountAndCloudProviderAndRegion); CLAIM-G1-009)	yes
1.37.8	none	gate-clouddriver/67	gate	clouddriver	GET	/servicebroker/{account}/serviceInstance	/_calls/clouddriver/servicebroker/{account}/serviceInstance	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.cloudProvider	optional string	required string	real inconsistency	declared: the provider requires params.cloudProvider; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/67	gate	clouddriver	GET	/servicebroker/{account}/serviceInstance	/_calls/clouddriver/servicebroker/{account}/serviceInstance	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.region	optional string	required string	real inconsistency	declared: the provider requires params.region; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/67	gate	clouddriver	GET	/servicebroker/{account}/serviceInstance	/_calls/clouddriver/servicebroker/{account}/serviceInstance	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.serviceInstanceName	optional string	required string	real inconsistency	declared: the provider requires params.serviceInstanceName; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/68	gate	clouddriver	GET	/servicebroker/{account}/services	/_calls/clouddriver/servicebroker/{account}/services	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.cloudProvider	optional string	required string	real inconsistency	declared: the provider requires params.cloudProvider; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/68	gate	clouddriver	GET	/servicebroker/{account}/services	/_calls/clouddriver/servicebroker/{account}/services	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.region	optional string	required string	real inconsistency	declared: the provider requires params.region; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/76	gate	clouddriver	GET	/titus/images/tags	/_calls/clouddriver/{provider}/images/tags	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.account	optional string	required string	real inconsistency	declared: the provider requires params.account; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-clouddriver/76	gate	clouddriver	GET	/titus/images/tags	/_calls/clouddriver/{provider}/images/tags	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.repository	optional string	required string	real inconsistency	declared: the provider requires params.repository; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-echo/3	gate	echo	GET	/pubsub/subscriptions	/_calls/echo/pubsub/subscriptions	com.netflix.spinnaker.gate.services.internal.EchoService	response	response	BREAK	kind-mismatch	$[*]	map(string,string)	object(open){subscriptionName:string, pubsubSystem:string}	checker limitation	object against map: map(string,string) vs object(open){subscriptionName:string, pubsubSystem:string}; a JSON object either way, the checker compares kinds	yes
1.37.8	none	gate-echo/5	gate	echo	GET	/validateCronExpression	/_calls/echo/validateCronExpression	com.netflix.spinnaker.gate.services.internal.EchoService	request	params	BREAK	REQ.2	$.params	optional object(open){cronExpression:string}	required object(open){cronExpression*:string}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-echo/5	gate	echo	GET	/validateCronExpression	/_calls/echo/validateCronExpression	com.netflix.spinnaker.gate.services.internal.EchoService	request	params	BREAK	REQ.2	$.params.cronExpression	optional string	required string	real inconsistency	declared: the provider requires params.cronExpression; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-echo/7	gate	echo	POST	/webhooks/{type}/{source}	/_calls/echo/webhooks/{type}/{source}	com.netflix.spinnaker.gate.services.internal.EchoService	request	body	BREAK	kind-mismatch	$.body	object(open){}	string	projection defect	@RequestBody String: Spring reads the raw text of any payload into it, and the document declares a JSON string, so the caller's object(open){} is refused	yes
1.37.8	none	gate-igor/2	gate	igor	GET	/artifacts/{provider}/{name}	/_calls/igor/artifacts/{provider}/{packageName}	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	kind-mismatch	$.params.releaseStatus	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.37.8	none	gate-igor/5	gate	igor	GET	/builds/status/{buildNumber}/{master}/**	/_calls/igor/builds/status/{number}/{buildMaster}/{job}	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	prim-mismatch	$.params.buildNumber	string	integer(int64)	real inconsistency	declared: the caller passes string where the provider converts to integer(int64)	yes
1.37.8	none	gate-igor/18	gate	igor	GET	/masters	/_calls/igor/masters	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	REQ.1	$.params	<absent>	object(open){type*:string}	real inconsistency	declared: the provider requires params (object(open){type*:string}), which the caller never sends	yes
1.37.8	none	gate-kayenta/5	gate	kayenta	GET	/canaryConfig	/_calls/kayenta/canaryConfig	com.netflix.spinnaker.gate.services.internal.KayentaService	request	params	BREAK	kind-mismatch	$.params.application	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.37.8	none	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params	optional object(open){buildNumber:integer(int32), job:string, stageId:string}	required object(open){buildNumber*:integer(int32), job*:string, stageId*:string}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.buildNumber	optional integer(int32)	required integer(int32)	real inconsistency	declared: the provider requires params.buildNumber; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.job	optional string	required string	real inconsistency	declared: the provider requires params.job; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.stageId	optional string	required string	real inconsistency	declared: the provider requires params.stageId; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/8	gate	orca	POST	/ops	/_calls/orca/ops	com.netflix.spinnaker.gate.services.internal.OrcaService	request	body	BREAK	kind-mismatch	$.body	object(open){}	array(object(open){})	projection defect	same-key collision: the provider maps two handlers on POST /ops and the document keeps one (POST /ops (com.netflix.spinnaker.orca.controllers.OperationsController.ops); CLAIM-G1-009)	yes
1.37.8	none	gate-orca/8	gate	orca	POST	/ops	/_calls/orca/ops	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,string)	projection defect	same-key collision: the provider maps two handlers on POST /ops and the document keeps one (POST /ops (com.netflix.spinnaker.orca.controllers.OperationsController.ops); CLAIM-G1-009)	yes
1.37.8	none	gate-orca/10	gate	orca	GET	/pipelineTemplate	/_calls/orca/pipelineTemplate	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params	optional object(open){source:string, executionId:string, pipelineConfigId:string}	required object(open){source*:string, executionId:string, pipelineConfigId:string}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/10	gate	orca	GET	/pipelineTemplate	/_calls/orca/pipelineTemplate	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.source	optional string	required string	real inconsistency	declared: the provider requires params.source; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/15	gate	orca	GET	/pipelines/{id}/evaluateExpression	/_calls/orca/pipelines/{id}/evaluateExpression	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.expression	optional string	required string	real inconsistency	declared: the provider requires params.expression; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/16	gate	orca	POST	/pipelines/{id}/evaluateVariables	/_calls/orca/pipelines/{id}/evaluateVariables	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.requisiteStageRefIds	optional string	required string	real inconsistency	declared: the provider requires params.requisiteStageRefIds; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/16	gate	orca	POST	/pipelines/{id}/evaluateVariables	/_calls/orca/pipelines/{id}/evaluateVariables	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.spelVersion	optional string	required string	real inconsistency	declared: the provider requires params.spelVersion; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/21	gate	orca	GET	/pipelines/{id}/{stageId}/evaluateExpression	/_calls/orca/pipelines/{id}/{stageId}/evaluateExpression	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.expression	optional string	required string	real inconsistency	declared: the provider requires params.expression; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.37.8	none	gate-orca/23	gate	orca	PUT	/tasks/cancel	/_calls/orca/tasks/cancel	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	presence-mismatch	$	object(open){}	<nil>	real inconsistency	declared: the caller reads a object(open){} body; the provider sends none (orca-web TaskController.cancelTasks: void, @ResponseStatus(ACCEPTED))	yes
1.37.8	none	gate-orca/24	gate	orca	DELETE	/tasks/{id}	/_calls/orca/tasks/{id}	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	presence-mismatch	$	object(open){}	<nil>	real inconsistency	declared: the caller reads a object(open){} body; the provider sends none (orca-web TaskController.deleteTask: void)	yes
1.37.8	none	gate-orca/26	gate	orca	PUT	/tasks/{id}/cancel	/_calls/orca/tasks/{id}/cancel	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	presence-mismatch	$	object(open){}	<nil>	real inconsistency	declared: the caller reads a object(open){} body; the provider sends none (orca-web TaskController.cancelTask: void, @ResponseStatus(ACCEPTED))	yes
