bom	presence	edge	caller	provider	verb	path	caller_path	caller_interface	leg	component	severity	rule	violation_path	old	new	category	basis	excluded
1.32.1	declared	gate-clouddriver/5	gate	clouddriver	GET	/applications/{application}/clusters/{account}/{name}	/_calls/clouddriver/applications/{name}/clusters/{account}/{cluster}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){type:string, accountName:string, loadBalancers:array(object(open){labels:map(string,string), moniker:object(open){cluster:string, detail:string, sequence:integer(int32), stack:string, app:string}, name:string, serverGroups:array(object(open){cloudProvider:string, detachedInstances:array(string), instances:array(object(open){zone:string, health:object(open){}, id:string, name:string}), isDisabled:boolean, name:string, region:string, account:string}), type:string, account:string, cloudProvider:string}), moniker:object(open){detail:string, sequence:integer(int32), stack:string, app:string, cluster:string}, name:string, serverGroups:array(object(open){loadBalancers:array(string), cloudProvider:string, instanceCounts:object(open){unknown:integer(int32), up:integer(int32), down:integer(int32), outOfService:integer(int32), starting:integer(int32), total:integer(int32)}, instanceType:string, disabled:boolean, instances:array(object(open){healthState:enum{Down,Draining,Failed,OutOfService,Starting,Succeeded,Unknown,Up}, name:string, cloudProvider:string, health:array(object(open){}), humanReadableName:string, labels:map(string,string), launchTime:integer(int64), providerType:string, zone:string}), launchConfig:object(open){}, serverGroupManagers:array(object(open){account:string, location:string, name:string}), createdTime:integer(int64), moniker:object(open){sequence:integer(int32), stack:string, app:string, cluster:string, detail:string}, name:string, securityGroups:array(string), tags:object(open){}, zones:array(string), type:string, labels:map(string,string), region:string, capacity:object(open){desired:integer(int32), max:integer(int32), min:integer(int32), pinned*:boolean}})})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){type:string, accountName:string, loadBalancers:array(object(open){labels:map(string,string), moniker:object(open){cluster:string, detail:string, sequence:integer(int32), stack:string, app:string}, name:string, serverGroups:array(object(open){cloudProvider:string, detachedInstances:array(string), instances:array(object(open){zone:string, health:object(open){}, id:string, name:string}), isDisabled:boolean, name:string, region:string, account:string}), type:string, account:string, cloudProvider:string}), moniker:object(open){detail:string, sequence:integer(int32), stack:string, app:string, cluster:string}, name:string, serverGroups:array(object(open){loadBalancers:array(string), cloudProvider:string, instanceCounts:object(open){unknown:integer(int32), up:integer(int32), down:integer(int32), outOfService:integer(int32), starting:integer(int32), total:integer(int32)}, instanceType:string, disabled:boolean, instances:array(object(open){healthState:enum{Down,Draining,Failed,OutOfService,Starting,Succeeded,Unknown,Up}, name:string, cloudProvider:string, health:array(object(open){}), humanReadableName:string, labels:map(string,string), launchTime:integer(int64), providerType:string, zone:string}), launchConfig:object(open){}, serverGroupManagers:array(object(open){account:string, location:string, name:string}), createdTime:integer(int64), moniker:object(open){sequence:integer(int32), stack:string, app:string, cluster:string, detail:string}, name:string, securityGroups:array(string), tags:object(open){}, zones:array(string), type:string, labels:map(string,string), region:string, capacity:object(open){desired:integer(int32), max:integer(int32), min:integer(int32), pinned*:boolean}})}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.32.1	declared	gate-clouddriver/6	gate	clouddriver	GET	/applications/{application}/clusters/{account}/{clusterName}/aws/serverGroups/{serverGroupName}/scalingActivities	/_calls/clouddriver/applications/{application}/clusters/{account}/{cluster}/{provider}/serverGroups/{serverGroupName}/scalingActivities	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.region	optional string	required string	real inconsistency	declared: the provider requires params.region; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/6	gate	clouddriver	GET	/applications/{application}/clusters/{account}/{clusterName}/aws/serverGroups/{serverGroupName}/scalingActivities	/_calls/clouddriver/applications/{application}/clusters/{account}/{cluster}/{provider}/serverGroups/{serverGroupName}/scalingActivities	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	presence-mismatch	$	object(open){}	<nil>	projection defect	a raw ResponseEntity has an untyped body, and the document has a contentless 200 (clouddriver-aws AmazonClusterController.getScalingActivities: raw ResponseEntity)	yes
1.32.1	declared	gate-clouddriver/7	gate	clouddriver	GET	/applications/{application}/clusters/{account}/{clusterName}/yandex/serverGroups/{serverGroupName}/scalingActivities	/_calls/clouddriver/applications/{application}/clusters/{account}/{cluster}/{provider}/serverGroups/{serverGroupName}/scalingActivities	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.region	optional string	required string	real inconsistency	declared: the provider requires params.region; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/7	gate	clouddriver	GET	/applications/{application}/clusters/{account}/{clusterName}/yandex/serverGroups/{serverGroupName}/scalingActivities	/_calls/clouddriver/applications/{application}/clusters/{account}/{cluster}/{provider}/serverGroups/{serverGroupName}/scalingActivities	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){details:string, startTime:string(date-time), statusCode:string, cause:string, description:string})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){details:string, startTime:string(date-time), statusCode:string, cause:string, description:string}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.32.1	declared	gate-clouddriver/10	gate	clouddriver	GET	/applications/{application}/clusters/{account}/{clusterName}/{cloudProvider}/{scope}/serverGroups/target/{target}	/_calls/clouddriver/applications/{name}/clusters/{account}/{cluster}/{type}/{scope}/serverGroups/target/{target}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	prim-mismatch	$.params.onlyEnabled	boolean	string	projection defect	parameter text binding: a boolean argument is sent as text and Spring binds any text to a String parameter; the strict lattice compares Java types (G1 decisions.md 8)	yes
1.32.1	declared	gate-clouddriver/10	gate	clouddriver	GET	/applications/{application}/clusters/{account}/{clusterName}/{cloudProvider}/{scope}/serverGroups/target/{target}	/_calls/clouddriver/applications/{name}/clusters/{account}/{cluster}/{type}/{scope}/serverGroups/target/{target}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	prim-mismatch	$.params.validateOldest	boolean	string	projection defect	parameter text binding: a boolean argument is sent as text and Spring binds any text to a String parameter; the strict lattice compares Java types (G1 decisions.md 8)	yes
1.32.1	declared	gate-clouddriver/15	gate	clouddriver	GET	/applications/{application}/serverGroups	/_calls/clouddriver/applications/{name}/serverGroups	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	kind-mismatch	$.params.clusters	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.32.1	declared	gate-clouddriver/15	gate	clouddriver	GET	/applications/{application}/serverGroups	/_calls/clouddriver/applications/{name}/serverGroups	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.32.1	declared	gate-clouddriver/16	gate	clouddriver	GET	/applications/{application}/serverGroups/{account}/{serverGroupName}/events	/_calls/clouddriver/applications/{application}/serverGroups/{account}/{serverGroupName}/events	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.region	optional string	required string	real inconsistency	declared: the provider requires params.region; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/16	gate	clouddriver	GET	/applications/{application}/serverGroups/{account}/{serverGroupName}/events	/_calls/clouddriver/applications/{application}/serverGroups/{account}/{serverGroupName}/events	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	presence-mismatch	$	array(object(open){})	<nil>	projection defect	a raw ResponseEntity has an untyped body, and the document has a contentless 200 (clouddriver-ecs EcsServerGroupController.getServerGroupEvents: raw ResponseEntity)	yes
1.32.1	declared	gate-clouddriver/18	gate	clouddriver	GET	/artifacts/account/{accountName}/names	/_calls/clouddriver/artifacts/account/{accountName}/names	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.type	optional string	required string	real inconsistency	declared: the provider requires params.type; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/19	gate	clouddriver	GET	/artifacts/account/{accountName}/versions	/_calls/clouddriver/artifacts/account/{accountName}/versions	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.artifactName	optional string	required string	real inconsistency	declared: the provider requires params.artifactName; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/19	gate	clouddriver	GET	/artifacts/account/{accountName}/versions	/_calls/clouddriver/artifacts/account/{accountName}/versions	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.type	optional string	required string	real inconsistency	declared: the provider requires params.type; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/32	gate	clouddriver	GET	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params	optional object(open){expand:boolean}	required object(open){expand*:string}	projection defect	clouddriver-web CredentialsController.listAccountCredentials(@RequestParam Optional<Boolean> expand): an Optional parameter is optional in Spring and typed by its argument; the document has a required string	yes
1.32.1	declared	gate-clouddriver/32	gate	clouddriver	GET	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.expand	optional boolean	required string	projection defect	clouddriver-web CredentialsController.listAccountCredentials(@RequestParam Optional<Boolean> expand): an Optional parameter is optional in Spring and typed by its argument; the document has a required string	yes
1.32.1	declared	gate-clouddriver/32	gate	clouddriver	GET	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	prim-mismatch	$.params.expand	boolean	string	projection defect	clouddriver-web CredentialsController.listAccountCredentials(@RequestParam Optional<Boolean> expand): an Optional parameter is optional in Spring and typed by its argument; the document has a required string	yes
1.32.1	declared	gate-clouddriver/33	gate	clouddriver	POST	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	nullable-response-widening	$	object(open){name:string, type:string}	nullable(object(open){name:string})	projection defect	"D8: the caller's field carries no nullability annotation and is projected non-nullable (""unknown""), while the provider marks it nullable (object(open){name:string, type:string} vs nullable(object(open){name:string}))"	yes
1.32.1	declared	gate-clouddriver/34	gate	clouddriver	PUT	/credentials	/_calls/clouddriver/credentials	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	nullable-response-widening	$	object(open){name:string, type:string}	nullable(object(open){name:string})	projection defect	"D8: the caller's field carries no nullability annotation and is projected non-nullable (""unknown""), while the provider marks it nullable (object(open){name:string, type:string} vs nullable(object(open){name:string}))"	yes
1.32.1	declared	gate-clouddriver/35	gate	clouddriver	GET	/credentials/type/{accountType}	/_calls/clouddriver/credentials/type/{type}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.limit	optional integer(int32)	required string	real inconsistency	declared: the provider requires params.limit; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/35	gate	clouddriver	GET	/credentials/type/{accountType}	/_calls/clouddriver/credentials/type/{type}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.startingAccountName	optional string	required string	real inconsistency	declared: the provider requires params.startingAccountName; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/35	gate	clouddriver	GET	/credentials/type/{accountType}	/_calls/clouddriver/credentials/type/{type}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	prim-mismatch	$.params.limit	integer(int32)	string	projection defect	parameter text binding: a integer(int32) argument is sent as text and Spring binds any text to a String parameter; the strict lattice compares Java types (G1 decisions.md 8)	yes
1.32.1	declared	gate-clouddriver/35	gate	clouddriver	GET	/credentials/type/{accountType}	/_calls/clouddriver/credentials/type/{type}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	nullable-response-widening	$[*]	object(open){name:string, type:string}	nullable(object(open){name:string})	projection defect	"D8: the caller's field carries no nullability annotation and is projected non-nullable (""unknown""), while the provider marks it nullable (object(open){name:string, type:string} vs nullable(object(open){name:string}))"	yes
1.32.1	declared	gate-clouddriver/39	gate	clouddriver	GET	/dockerRegistry/images/tags	/_calls/clouddriver/{provider}/images/tags	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.account	optional string	required string	real inconsistency	declared: the provider requires params.account; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/39	gate	clouddriver	GET	/dockerRegistry/images/tags	/_calls/clouddriver/{provider}/images/tags	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.repository	optional string	required string	real inconsistency	declared: the provider requires params.repository; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/43	gate	clouddriver	GET	/ecs/images/find	/_calls/clouddriver/{provider}/images/find	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.q	optional string	required string	real inconsistency	declared: the provider requires params.q; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/54	gate	clouddriver	GET	/networks	/_calls/clouddriver/networks	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,array(object(open){cloudProvider:string, id:string, name:string, region:string, account:string}))	checker limitation	object against map: object(open){} vs map(string,array(object(open){cloudProvider:string, id:string, name:string, region:string, account:string})); a JSON object either way, the checker compares kinds	yes
1.32.1	declared	gate-clouddriver/62	gate	clouddriver	GET	/search	/_calls/clouddriver/search	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params	optional object(open){type:string, page:integer(int32), pageSize:integer(int32), platform:string, q:string}	required object(open){pageSize:integer(int32), platform:string, q:string, type*:array(string), page:integer(int32)}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/62	gate	clouddriver	GET	/search	/_calls/clouddriver/search	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.type	optional string	required array(string)	real inconsistency	declared: the provider requires params.type; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/62	gate	clouddriver	GET	/search	/_calls/clouddriver/search	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	kind-mismatch	$.params.type	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.32.1	declared	gate-clouddriver/63	gate	clouddriver	GET	/securityGroups	/_calls/clouddriver/securityGroups	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,map(string,map(string,array(object(open){moniker:object(open){stack:string, app:string, cluster:string, detail:string, sequence:integer(int32)}, name:string, id:string}))))	checker limitation	object against map: object(open){} vs map(string,map(string,map(string,array(object(open){moniker:object(open){stack:string, app:string, cluster:string, detail:string, sequence:integer(int32)}, name:string, id:string})))); a JSON object either way, the checker compares kinds	yes
1.32.1	declared	gate-clouddriver/64	gate	clouddriver	GET	/securityGroups/{account}/{cloudProvider}	/_calls/clouddriver/securityGroups/{account}/{type}	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,array(object(open){id:string, moniker:object(open){cluster:string, detail:string, sequence:integer(int32), stack:string, app:string}, name:string}))	projection defect	same-key collision: the provider maps two handlers on GET /securityGroups/{account}/{cloudProvider} and the document keeps one (GET /securityGroups/{account}/{cloudProvider} (com.netflix.spinnaker.clouddriver.controllers.SecurityGroupController.listByAccountAndCloudProviderAndRegion); CLAIM-G1-009)	yes
1.32.1	declared	gate-clouddriver/66	gate	clouddriver	GET	/serverGroups	/_calls/clouddriver/serverGroups	com.netflix.spinnaker.gate.services.internal.ClouddriverService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){targetGroups:array(string), instanceCounts:object(open){down:integer(int32), outOfService:integer(int32), starting:integer(int32), total:integer(int32), unknown:integer(int32), up:integer(int32)}, isDisabled:boolean, region:string, securityGroups:array(string), instanceType:string, capacity:object(open){desired:integer(int32), max:integer(int32), min:integer(int32), pinned*:boolean}, labels:map(string,string), providerMetadata:object(open){}, account:string, application:string, cloudProvider:string, cluster:string, loadBalancers:array(string), name:string, serverGroupManagers:array(object(open){name:string, account:string, location:string}), type:string, tags:object(open){}, instances:array(object(open){healthState:string, id:string, launchTime:integer(int64), name:string, availabilityZone:string, health:array(object(open){state:string, status:object(open){}, type:string})}), buildInfo:object(open){}, moniker:object(open){stack:string, app:string, cluster:string, detail:string, sequence:integer(int32)}, vpcId:string, createdTime:integer(int64)})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){targetGroups:array(string), instanceCounts:object(open){down:integer(int32), outOfService:integer(int32), starting:integer(int32), total:integer(int32), unknown:integer(int32), up:integer(int32)}, isDisabled:boolean, region:string, securityGroups:array(string), instanceType:string, capacity:object(open){desired:integer(int32), max:integer(int32), min:integer(int32), pinned*:boolean}, labels:map(string,string), providerMetadata:object(open){}, account:string, application:string, cloudProvider:string, cluster:string, loadBalancers:array(string), name:string, serverGroupManagers:array(object(open){name:string, account:string, location:string}), type:string, tags:object(open){}, instances:array(object(open){healthState:string, id:string, launchTime:integer(int64), name:string, availabilityZone:string, health:array(object(open){state:string, status:object(open){}, type:string})}), buildInfo:object(open){}, moniker:object(open){stack:string, app:string, cluster:string, detail:string, sequence:integer(int32)}, vpcId:string, createdTime:integer(int64)}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.32.1	declared	gate-clouddriver/67	gate	clouddriver	GET	/servicebroker/{account}/serviceInstance	/_calls/clouddriver/servicebroker/{account}/serviceInstance	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.cloudProvider	optional string	required string	real inconsistency	declared: the provider requires params.cloudProvider; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/67	gate	clouddriver	GET	/servicebroker/{account}/serviceInstance	/_calls/clouddriver/servicebroker/{account}/serviceInstance	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.region	optional string	required string	real inconsistency	declared: the provider requires params.region; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/67	gate	clouddriver	GET	/servicebroker/{account}/serviceInstance	/_calls/clouddriver/servicebroker/{account}/serviceInstance	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.serviceInstanceName	optional string	required string	real inconsistency	declared: the provider requires params.serviceInstanceName; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/68	gate	clouddriver	GET	/servicebroker/{account}/services	/_calls/clouddriver/servicebroker/{account}/services	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.cloudProvider	optional string	required string	real inconsistency	declared: the provider requires params.cloudProvider; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/68	gate	clouddriver	GET	/servicebroker/{account}/services	/_calls/clouddriver/servicebroker/{account}/services	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.region	optional string	required string	real inconsistency	declared: the provider requires params.region; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/76	gate	clouddriver	GET	/titus/images/tags	/_calls/clouddriver/{provider}/images/tags	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.account	optional string	required string	real inconsistency	declared: the provider requires params.account; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-clouddriver/76	gate	clouddriver	GET	/titus/images/tags	/_calls/clouddriver/{provider}/images/tags	com.netflix.spinnaker.gate.services.internal.ClouddriverService	request	params	BREAK	REQ.2	$.params.repository	optional string	required string	real inconsistency	declared: the provider requires params.repository; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.32.1	declared	gate-echo/1	gate	echo	POST	/	/_calls/echo/	com.netflix.spinnaker.gate.services.internal.EchoService	response	response	BREAK	presence-mismatch	$	string	<nil>	real inconsistency	declared: the caller reads a string body; the provider sends none (echo-web HistoryController.saveHistory(@RequestBody Event): void)	yes
1.32.1	declared	gate-echo/2	gate	echo	GET	/notifications/metadata	/_calls/echo/notifications/metadata	com.netflix.spinnaker.gate.services.internal.EchoService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){notificationType:string, parameters:array(object(open){defaultValue:string, description:string, label:string, name:string, type:enum{string}}), pluginId:string, uiType:enum{BASIC,CUSTOM}, extensionClass:object(open){}})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){notificationType:string, parameters:array(object(open){defaultValue:string, description:string, label:string, name:string, type:enum{string}}), pluginId:string, uiType:enum{BASIC,CUSTOM}, extensionClass:object(open){}}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.32.1	declared	gate-echo/3	gate	echo	GET	/pubsub/subscriptions	/_calls/echo/pubsub/subscriptions	com.netflix.spinnaker.gate.services.internal.EchoService	response	response	BREAK	kind-mismatch	$[*]	map(string,string)	object(open){pubsubSystem:string, subscriptionName:string}	checker limitation	object against map: map(string,string) vs object(open){pubsubSystem:string, subscriptionName:string}; a JSON object either way, the checker compares kinds	yes
1.32.1	declared	gate-echo/5	gate	echo	GET	/validateCronExpression	/_calls/echo/validateCronExpression	com.netflix.spinnaker.gate.services.internal.EchoService	request	params	BREAK	REQ.2	$.params	optional object(open){cronExpression:string}	required object(open){cronExpression*:string}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
